OrderID,OrderDate,ShipmentDate,CustomerName,Category,Region,Channel,Quantity,UnitPrice,DiscountApplied,SalesAmount
1273,2023-11-18,2023-11-23,Customer_314,Clothing,West,Online,14,398.11,False,5573.54
117,2024-10-17,2024-10-23,Customer_216,Electronics,West,Online,16,197.88,False,3166.08
1399,2022-01-14,2022-01-24,Customer_413,Food,South,Wholesale,1,306.34,True,275.70599999999996
1754,2022-12-07,2022-12-08,Customer_480,Clothing,East,Wholesale,15,140.95,True,1902.825
1691,2024-01-14,2024-01-24,Customer_190,Furniture,East,Retail,3,418.45,True,1129.815
508,2022-03-31,2022-04-09,Customer_472,Clothing,North,Online,5,169.67,False,848.3499999999999
1724,2023-03-22,2023-03-28,Customer_450,Clothing,East,Online,5,222.87,True,1002.915
1119,2022-09-08,2022-09-12,Customer_384,Electronics,North,Wholesale,15,481.33,False,7219.95
174,2024-05-13,2024-05-19,Customer_192,Food,West,Online,6,167.82,True,906.228
1188,2024-01-08,2024-01-09,Customer_182,Clothing,West,Retail,8,100.54,False,804.32
1840,2023-02-26,2023-03-07,Customer_190,Clothing,West,Wholesale,10,476.04,False,4760.400000000001
1976,2022-02-08,2022-02-09,Customer_77,Furniture,West,Wholesale,16,197.62,False,3161.92
1518,2022-05-06,2022-05-10,Customer_480,Food,South,Wholesale,3,244.81,True,660.9870000000001
149,2024-05-04,2024-05-11,Customer_480,Clothing,West,Retail,9,262.13,False,2359.17
1338,2023-01-21,2023-01-24,Customer_206,Food,West,Online,5,149.33,True,671.9850000000001
1838,2023-02-24,2023-02-28,Customer_25,Clothing,North,Wholesale,7,436.45,False,3055.15
626,2023-10-29,2023-11-06,Customer_5,Clothing,North,Wholesale,12,120.01,False,1440.1200000000001
424,2022-09-22,2022-09-27,Customer_139,Electronics,South,Wholesale,15,447.26,True,6038.01
1183,2023-08-03,2023-08-13,Customer_12,Electronics,South,Retail,16,400.35,False,6405.6
582,2023-09-16,2023-09-26,Customer_481,Furniture,East,Wholesale,19,211.29,True,3613.0589999999997
103,2023-10-05,2023-10-12,Customer_413,Clothing,East,Online,6,106.66,True,575.964
1464,2023-07-07,2023-07-09,Customer_42,Electronics,West,Wholesale,8,101.34,True,729.648
1165,2024-01-23,2024-01-25,Customer_476,Food,South,Online,5,454.9,False,2274.5
160,2022-10-07,2022-10-16,Customer_344,Food,South,Wholesale,1,373.58,True,336.222
1722,2022-07-27,2022-07-29,Customer_472,Electronics,East,Online,16,471.67,True,6792.048000000001
423,2022-03-17,2022-03-21,Customer_371,Electronics,South,Online,17,418.44,False,7113.48
974,2024-06-23,2024-06-27,Customer_441,Electronics,East,Retail,2,180.94,False,361.88
1068,2022-12-05,2022-12-14,Customer_34,Clothing,West,Retail,1,180.36,True,162.324
1028,2023-11-07,2023-11-17,Customer_458,Food,West,Retail,4,31.8,False,127.2
410,2022-10-06,2022-10-10,Customer_237,Furniture,South,Online,19,469.54,True,8029.134
1222,2022-07-10,2022-07-11,Customer_41,Furniture,East,Retail,12,230.59,False,2767.08
1682,2023-04-04,2023-04-08,Customer_423,Food,North,Online,10,335.29,True,3017.61
341,2022-06-03,2022-06-12,Customer_279,Electronics,West,Online,16,424.75,True,6116.400000000001
32,2023-10-09,2023-10-16,Customer_13,Electronics,East,Wholesale,12,388.37,False,4660.4400000000005
704,2024-05-26,2024-06-05,Customer_141,Furniture,West,Wholesale,19,316.53,True,5412.663
666,2022-03-19,2022-03-27,Customer_223,Electronics,South,Online,19,74.26,True,1269.846
283,2022-11-17,2022-11-18,Customer_96,Clothing,North,Retail,10,253.56,False,2535.6
298,2023-11-13,2023-11-21,Customer_76,Furniture,South,Wholesale,19,339.53,True,5805.963
547,2023-02-09,2023-02-10,Customer_271,Clothing,North,Retail,13,452.36,False,5880.68
1905,2022-03-20,2022-03-24,Customer_14,Clothing,East,Online,5,64.22,False,321.1
414,2022-03-03,2022-03-06,Customer_72,Food,North,Wholesale,4,219.8,False,879.2
91,2024-02-19,2024-02-22,Customer_366,Clothing,South,Online,11,251.39,True,2488.761
1583,2024-10-23,2024-11-01,Customer_230,Clothing,East,Wholesale,19,227.94,False,4330.86
1290,2023-05-31,2023-06-03,Customer_429,Clothing,West,Wholesale,14,173.73,False,2432.22
782,2022-10-23,2022-10-26,Customer_355,Food,North,Online,4,53.84,False,215.36
1238,2022-10-22,2022-10-26,Customer_176,Electronics,West,Wholesale,18,265.69,False,4782.42
601,2024-10-16,2024-10-17,Customer_112,Clothing,West,Retail,12,134.29,True,1450.332
1167,2022-09-16,2022-09-23,Customer_106,Clothing,North,Wholesale,8,106.27,False,850.16
899,2022-05-28,2022-06-03,Customer_3,Electronics,South,Wholesale,9,486.62,False,4379.58
706,2022-10-04,2022-10-14,Customer_166,Electronics,West,Online,15,168.95,False,2534.25
979,2023-12-15,2023-12-18,Customer_304,Clothing,North,Retail,12,29.48,False,353.76
236,2023-03-29,2023-03-30,Customer_227,Furniture,North,Wholesale,3,21.32,False,63.96
1281,2022-01-29,2022-02-07,Customer_206,Furniture,North,Online,16,113.9,False,1822.4
373,2024-05-01,2024-05-03,Customer_469,Furniture,South,Retail,19,361.73,False,6872.870000000001
1368,2022-04-26,2022-05-05,Customer_219,Food,East,Wholesale,10,144.04,True,1296.36
59,2022-09-27,2022-10-07,Customer_144,Electronics,West,Wholesale,13,192.68,False,2504.84
737,2023-12-25,2023-12-30,Customer_5,Furniture,West,Retail,12,240.39,True,2596.212
501,2024-08-25,2024-08-29,Customer_210,Food,West,Retail,18,20.89,False,376.02
1579,2024-08-31,2024-09-10,Customer_391,Electronics,West,Wholesale,9,360.63,False,3245.67
1645,2022-01-10,2022-01-19,Customer_222,Furniture,West,Online,3,16.04,False,48.12
773,2022-01-05,2022-01-10,Customer_360,Food,North,Retail,13,183.43,False,2384.59
1959,2024-06-10,2024-06-13,Customer_85,Furniture,West,Online,7,337.68,False,2363.76
1921,2022-05-28,2022-06-05,Customer_439,Furniture,South,Online,16,54.6,False,873.6
989,2023-05-09,2023-05-11,Customer_315,Food,East,Online,16,308.02,False,4928.32
262,2023-07-20,2023-07-25,Customer_39,Clothing,West,Retail,10,381.64,True,3434.7599999999998
929,2024-02-17,2024-02-27,Customer_25,Clothing,North,Retail,8,454.41,True,3271.7520000000004
97,2024-03-15,2024-03-25,Customer_268,Food,South,Retail,2,89.62,True,161.316
453,2024-08-03,2024-08-08,Customer_305,Clothing,West,Online,17,335.12,True,5127.336
164,2024-01-22,2024-01-26,Customer_278,Electronics,West,Wholesale,1,392.41,True,353.16900000000004
1927,2023-05-14,2023-05-22,Customer_403,Electronics,South,Online,14,489.81,False,6857.34
469,2023-10-15,2023-10-17,Customer_38,Electronics,South,Wholesale,1,224.41,True,201.969
609,2022-07-03,2022-07-13,Customer_476,Electronics,West,Wholesale,13,51.65,True,604.305
1442,2022-12-01,2022-12-08,Customer_346,Clothing,South,Retail,12,464.91,False,5578.92
1681,2023-09-29,2023-10-09,Customer_155,Furniture,North,Retail,3,49.88,False,149.64000000000001
1011,2023-09-02,2023-09-09,Customer_292,Food,South,Online,3,312.04,False,936.1200000000001
39,2022-01-14,2022-01-24,Customer_292,Food,North,Retail,4,170.4,False,681.6
803,2024-07-11,2024-07-14,Customer_346,Clothing,East,Online,3,454.59,False,1363.77
752,2022-01-10,2022-01-19,Customer_391,Clothing,North,Online,13,253.19,False,3291.47
505,2023-01-08,2023-01-11,Customer_447,Food,North,Retail,15,443.61,False,6654.150000000001
1059,2023-06-08,2023-06-14,Customer_272,Food,South,Retail,2,28.06,False,56.12
1857,2024-06-19,2024-06-22,Customer_232,Food,South,Wholesale,7,380.44,True,2396.772
388,2024-02-15,2024-02-18,Customer_53,Clothing,West,Online,6,360.86,True,1948.644
1150,2022-07-06,2022-07-09,Customer_341,Clothing,South,Retail,16,467.61,True,6733.584000000001
1043,2022-07-20,2022-07-26,Customer_461,Furniture,East,Wholesale,12,151.77,False,1821.2400000000002
335,2024-06-15,2024-06-17,Customer_408,Electronics,North,Online,4,430.2,True,1548.72
12,2024-03-16,2024-03-23,Customer_434,Electronics,South,Wholesale,12,361.56,False,4338.72
425,2023-03-31,2023-04-08,Customer_103,Clothing,East,Retail,7,412.5,True,2598.75
295,2022-11-10,2022-11-13,Customer_387,Food,West,Online,1,393.52,False,393.52
1654,2022-02-19,2022-02-22,Customer_383,Electronics,North,Retail,11,337.69,False,3714.59
762,2022-11-14,2022-11-19,Customer_419,Food,West,Online,14,201.99,False,2827.86
393,2022-04-25,2022-05-04,Customer_417,Food,West,Retail,9,416.31,False,3746.79
531,2024-05-26,2024-06-01,Customer_490,Furniture,West,Online,9,447.36,True,3623.6160000000004
1970,2024-02-29,2024-03-05,Customer_343,Electronics,East,Online,16,95.42,False,1526.72
493,2024-02-03,2024-02-04,Customer_252,Food,East,Retail,6,201.76,False,1210.56
1835,2022-04-11,2022-04-13,Customer_495,Electronics,South,Retail,14,202.28,True,2548.728
161,2024-06-02,2024-06-06,Customer_383,Food,South,Online,18,28.52,False,513.36
1923,2022-08-20,2022-08-28,Customer_348,Electronics,East,Online,15,8.84,True,119.34
351,2024-06-30,2024-07-09,Customer_229,Food,South,Retail,12,43.87,False,526.4399999999999
1330,2023-03-31,2023-04-04,Customer_261,Furniture,East,Retail,19,483.37,True,8265.627
1943,2024-08-20,2024-08-26,Customer_333,Electronics,West,Wholesale,9,13.76,True,111.456
1415,2023-07-03,2023-07-09,Customer_109,Electronics,West,Online,19,359.81,True,6152.751
1310,2024-03-02,2024-03-11,Customer_206,Furniture,South,Wholesale,13,290.78,False,3780.1399999999994
1345,2022-12-04,2022-12-09,Customer_273,Electronics,South,Online,15,252.98,True,3415.23
1277,2024-08-05,2024-08-09,Customer_36,Electronics,West,Wholesale,13,458.9,True,5369.13
1990,2023-08-21,2023-08-30,Customer_88,Furniture,West,Retail,8,275.78,False,2206.24
141,2023-03-18,2023-03-19,Customer_60,Clothing,East,Online,6,392.29,True,2118.3660000000004
443,2024-01-03,2024-01-12,Customer_192,Electronics,West,Retail,12,258.16,True,2788.128
907,2023-03-11,2023-03-17,Customer_113,Furniture,South,Online,2,122.47,False,244.94
1951,2023-01-05,2023-01-08,Customer_419,Food,South,Wholesale,8,214.73,False,1717.84
700,2023-03-01,2023-03-04,Customer_175,Electronics,South,Retail,12,106.57,False,1278.84
18,2022-09-10,2022-09-20,Customer_59,Clothing,South,Wholesale,1,337.51,False,337.51
923,2022-04-24,2022-05-02,Customer_412,Electronics,East,Wholesale,9,56.27,False,506.43
1078,2023-12-12,2023-12-16,Customer_367,Electronics,East,Wholesale,12,279.15,False,3349.7999999999997
305,2022-09-21,2022-09-28,Customer_190,Furniture,North,Retail,4,60.99,True,219.56400000000002
421,2023-01-31,2023-02-08,Customer_42,Clothing,East,Wholesale,17,225.28,True,3446.784
1095,2023-02-06,2023-02-16,Customer_338,Food,West,Wholesale,15,100.88,False,1513.1999999999998
198,2023-02-08,2023-02-18,Customer_226,Electronics,East,Retail,6,401.03,False,2406.18
279,2024-06-21,2024-06-30,Customer_246,Clothing,East,Online,3,273.47,True,738.3690000000001
884,2024-02-02,2024-02-09,Customer_389,Clothing,North,Wholesale,5,447.15,False,2235.75
1502,2022-10-09,2022-10-10,Customer_421,Food,East,Retail,3,439.07,False,1317.21
1455,2023-04-23,2023-04-24,Customer_39,Furniture,East,Retail,17,160.95,False,2736.1499999999996
1791,2022-08-26,2022-09-01,Customer_343,Food,South,Online,19,231.74,True,3962.7540000000004
274,2023-06-22,2023-06-30,Customer_222,Furniture,South,Wholesale,12,309.62,True,3343.896
1622,2022-04-16,2022-04-22,Customer_355,Clothing,West,Retail,15,202.58,True,2734.8300000000004
514,2024-01-10,2024-01-16,Customer_411,Food,South,Retail,4,133.8,True,481.68000000000006
548,2024-04-02,2024-04-10,Customer_163,Clothing,North,Online,9,207.87,True,1683.747
442,2023-09-26,2023-09-29,Customer_493,Furniture,West,Wholesale,10,138.55,True,1246.95
1463,2024-10-01,2024-10-02,Customer_154,Clothing,East,Wholesale,16,330.46,False,5287.36
176,2024-07-17,2024-07-26,Customer_266,Furniture,North,Online,16,16.87,True,242.92800000000003
1523,2024-07-07,2024-07-11,Customer_11,Food,East,Retail,19,416.41,False,7911.790000000001
1378,2023-03-04,2023-03-05,Customer_423,Electronics,South,Retail,19,302.1,False,5739.900000000001
24,2023-12-01,2023-12-05,Customer_20,Clothing,East,Wholesale,11,474.79,True,4700.421
333,2023-07-14,2023-07-19,Customer_461,Furniture,North,Retail,9,366.2,True,2966.22
796,2024-11-28,2024-11-29,Customer_187,Food,South,Online,1,411.21,False,411.21
1550,2024-10-06,2024-10-10,Customer_238,Food,West,Retail,10,176.45,False,1764.5
1397,2024-03-19,2024-03-20,Customer_337,Clothing,South,Online,9,395.98,False,3563.82
2,2024-12-31,2025-01-03,Customer_104,Furniture,North,Retail,16,306.45,False,4903.2
540,2022-03-04,2022-03-12,Customer_152,Furniture,North,Online,10,311.58,False,3115.7999999999997
429,2022-05-24,2022-05-25,Customer_481,Electronics,East,Retail,4,155.24,False,620.96
1689,2024-10-02,2024-10-12,Customer_161,Furniture,South,Retail,18,68.47,True,1109.2140000000002
96,2023-02-11,2023-02-19,Customer_119,Electronics,South,Retail,17,387.39,False,6585.63
568,2024-12-31,2025-01-07,Customer_246,Clothing,South,Online,8,155.34,True,1118.448
647,2022-08-27,2022-09-03,Customer_267,Food,North,Online,4,143.71,True,517.356
1210,2024-11-29,2024-12-02,Customer_42,Furniture,North,Online,4,23.59,False,94.36
121,2024-01-19,2024-01-24,Customer_271,Food,North,Retail,13,299.7,True,3506.49
671,2024-06-01,2024-06-09,Customer_162,Furniture,North,Online,12,382.51,False,4590.12
337,2023-08-04,2023-08-10,Customer_328,Clothing,North,Online,19,150.55,False,2860.4500000000003
1575,2022-10-18,2022-10-23,Customer_169,Food,West,Online,5,498.09,False,2490.45
1650,2022-06-01,2022-06-09,Customer_255,Food,North,Retail,1,158.37,True,142.53300000000002
66,2024-05-28,2024-06-02,Customer_443,Food,North,Wholesale,8,55.69,False,445.52
158,2024-02-06,2024-02-15,Customer_166,Clothing,East,Retail,4,24.43,False,97.72
356,2023-07-05,2023-07-08,Customer_272,Clothing,South,Wholesale,7,263.19,True,1658.097
464,2022-06-16,2022-06-25,Customer_147,Electronics,East,Retail,13,72.26,True,845.4420000000001
1478,2024-07-07,2024-07-10,Customer_220,Clothing,West,Wholesale,2,181.66,True,326.988
354,2023-03-08,2023-03-10,Customer_473,Furniture,South,Online,11,81.7,False,898.7
1239,2024-12-05,2024-12-06,Customer_276,Furniture,North,Wholesale,3,228.52,True,617.004
1163,2022-08-06,2022-08-11,Customer_321,Clothing,East,Online,8,353.77,True,2547.144
1715,2022-12-20,2022-12-27,Customer_68,Furniture,East,Retail,5,37.49,True,168.705
1887,2022-07-11,2022-07-14,Customer_301,Clothing,West,Retail,10,328.0,False,3280.0
1646,2024-09-10,2024-09-14,Customer_292,Food,South,Wholesale,12,306.71,False,3680.5199999999995
8,2024-05-21,2024-05-29,Customer_209,Electronics,East,Online,12,350.62,True,3786.6960000000004
922,2024-09-14,2024-09-16,Customer_281,Electronics,North,Retail,1,420.14,False,420.14
230,2022-01-27,2022-01-29,Customer_428,Food,West,Wholesale,11,304.28,True,3012.372
851,2022-05-07,2022-05-08,Customer_108,Electronics,East,Wholesale,5,394.16,True,1773.7200000000003
1692,2022-12-19,2022-12-29,Customer_117,Clothing,West,Online,15,166.91,True,2253.2850000000003
1851,2023-01-21,2023-01-28,Customer_179,Food,South,Online,18,59.72,False,1074.96
955,2022-01-07,2022-01-15,Customer_448,Electronics,West,Online,10,255.0,False,2550.0
682,2023-12-15,2023-12-20,Customer_111,Clothing,East,Online,19,437.98,True,7489.4580000000005
807,2024-10-17,2024-10-18,Customer_194,Furniture,South,Wholesale,16,476.95,False,7631.2
812,2023-08-21,2023-08-24,Customer_280,Food,South,Online,19,115.63,True,1977.273
1099,2022-07-07,2022-07-16,Customer_126,Clothing,East,Wholesale,2,204.86,True,368.74800000000005
122,2023-06-25,2023-07-04,Customer_485,Electronics,East,Wholesale,3,436.74,True,1179.198
1712,2023-12-28,2024-01-03,Customer_95,Electronics,East,Online,19,335.63,False,6376.97
832,2023-07-04,2023-07-07,Customer_230,Clothing,North,Retail,16,211.44,True,3044.736
1514,2023-05-05,2023-05-15,Customer_116,Electronics,North,Online,18,476.74,True,7723.188
106,2024-02-06,2024-02-07,Customer_11,Clothing,East,Online,17,126.9,False,2157.3
1171,2023-11-20,2023-11-22,Customer_280,Food,West,Wholesale,7,438.14,False,3066.98
1325,2024-06-17,2024-06-20,Customer_169,Furniture,North,Wholesale,4,118.33,True,425.988
1065,2022-11-26,2022-12-02,Customer_45,Clothing,East,Online,19,316.85,False,6020.150000000001
301,2024-09-29,2024-10-03,Customer_287,Food,South,Online,1,370.71,True,333.639
591,2024-01-08,2024-01-10,Customer_302,Clothing,South,Online,3,296.61,False,889.83
456,2022-01-29,2022-01-30,Customer_450,Electronics,South,Online,13,287.49,False,3737.37
1462,2024-04-16,2024-04-24,Customer_267,Clothing,East,Retail,16,290.57,False,4649.12
868,2022-07-21,2022-07-29,Customer_112,Food,East,Online,15,235.07,False,3526.0499999999997
1588,2023-09-21,2023-09-29,Customer_236,Clothing,West,Retail,10,169.49,True,1525.41
1288,2023-07-24,2023-07-29,Customer_96,Food,West,Wholesale,2,69.7,False,139.4
1453,2022-04-10,2022-04-15,Customer_211,Electronics,South,Online,8,280.75,False,2246.0
422,2023-03-21,2023-03-27,Customer_190,Clothing,North,Retail,9,499.76,False,4497.84
291,2024-05-03,2024-05-12,Customer_206,Clothing,South,Retail,1,463.25,False,463.25
1802,2024-11-01,2024-11-04,Customer_327,Electronics,West,Wholesale,11,75.43,False,829.73
1430,2023-02-08,2023-02-12,Customer_86,Furniture,West,Online,13,100.06,True,1170.702
1863,2022-12-04,2022-12-09,Customer_302,Clothing,East,Wholesale,16,178.0,False,2848.0
935,2022-11-09,2022-11-16,Customer_94,Food,North,Wholesale,15,348.4,False,5226.0
1353,2022-08-02,2022-08-04,Customer_424,Food,North,Online,17,407.96,True,6241.788
1867,2023-04-10,2023-04-16,Customer_323,Clothing,South,Online,18,400.12,False,7202.16
45,2024-08-13,2024-08-15,Customer_424,Food,East,Online,17,62.26,True,952.5780000000001
1657,2024-12-19,2024-12-28,Customer_87,Food,North,Online,3,418.23,True,1129.221
1408,2023-11-16,2023-11-26,Customer_188,Furniture,East,Wholesale,6,445.61,True,2406.294
1237,2023-08-12,2023-08-14,Customer_226,Food,West,Online,3,118.35,False,355.04999999999995
1853,2022-09-03,2022-09-09,Customer_155,Electronics,West,Retail,4,376.82,False,1507.28
1082,2023-01-26,2023-01-27,Customer_499,Furniture,West,Wholesale,11,448.35,True,4438.665000000001
844,2024-09-19,2024-09-24,Customer_151,Clothing,South,Wholesale,10,246.36,True,2217.2400000000002
800,2023-07-08,2023-07-11,Customer_190,Clothing,South,Wholesale,7,363.48,True,2289.924
998,2022-05-08,2022-05-17,Customer_430,Food,North,Online,8,162.41,False,1299.28
804,2023-02-24,2023-03-05,Customer_284,Electronics,North,Wholesale,12,158.19,True,1708.452
949,2022-07-01,2022-07-05,Customer_85,Electronics,West,Wholesale,18,408.14,True,6611.8679999999995
1371,2024-05-20,2024-05-21,Customer_247,Electronics,South,Retail,14,227.61,False,3186.54
1259,2023-04-29,2023-05-04,Customer_340,Clothing,South,Wholesale,16,398.67,True,5740.848
640,2022-12-12,2022-12-21,Customer_240,Food,East,Wholesale,11,391.01,True,3870.999
1562,2024-09-27,2024-10-07,Customer_64,Clothing,South,Retail,7,170.7,False,1194.8999999999999
253,2023-08-30,2023-09-05,Customer_390,Food,East,Wholesale,4,102.71,True,369.756
213,2022-06-10,2022-06-13,Customer_319,Food,South,Retail,11,89.0,True,881.1
1115,2022-11-07,2022-11-10,Customer_147,Food,North,Online,4,182.03,True,655.308
1880,2024-01-14,2024-01-21,Customer_148,Furniture,West,Online,17,243.31,False,4136.27
1017,2024-09-07,2024-09-15,Customer_292,Furniture,South,Retail,19,437.41,True,7479.711000000001
734,2022-06-22,2022-07-02,Customer_418,Electronics,East,Wholesale,13,140.91,False,1831.83
1625,2023-08-12,2023-08-13,Customer_187,Clothing,East,Wholesale,10,388.95,True,3500.55
1746,2024-02-23,2024-03-03,Customer_429,Food,South,Wholesale,4,360.34,True,1297.224
175,2023-05-04,2023-05-14,Customer_486,Furniture,East,Online,15,256.61,True,3464.235
900,2022-12-08,2022-12-09,Customer_393,Food,East,Online,18,80.79,False,1454.22
911,2023-11-01,2023-11-03,Customer_279,Electronics,West,Wholesale,15,350.41,True,4730.535000000001
1915,2024-04-24,2024-05-02,Customer_214,Furniture,West,Online,16,353.52,False,5656.32
1015,2024-06-24,2024-06-30,Customer_90,Food,West,Retail,19,269.42,False,5118.9800000000005
294,2022-05-30,2022-06-04,Customer_394,Clothing,North,Retail,3,465.52,False,1396.56
312,2024-06-02,2024-06-04,Customer_213,Food,North,Wholesale,9,232.89,False,2096.0099999999998
153,2022-09-04,2022-09-05,Customer_86,Electronics,South,Online,1,322.63,True,290.367
522,2024-06-27,2024-06-28,Customer_375,Electronics,East,Retail,12,446.93,False,5363.16
1292,2022-02-08,2022-02-16,Customer_148,Electronics,West,Online,10,177.61,True,1598.4900000000002
1821,2023-01-17,2023-01-21,Customer_12,Clothing,North,Wholesale,8,224.08,True,1613.3760000000002
592,2024-03-16,2024-03-18,Customer_25,Electronics,South,Online,3,361.8,False,1085.4
1849,2023-08-21,2023-08-26,Customer_441,Food,North,Online,19,400.64,False,7612.16
825,2022-04-05,2022-04-07,Customer_490,Clothing,East,Wholesale,13,357.47,False,4647.110000000001
1592,2024-09-01,2024-09-08,Customer_4,Furniture,West,Online,1,414.0,False,414.0
986,2023-06-05,2023-06-12,Customer_246,Electronics,West,Retail,2,9.46,False,18.92
489,2024-03-25,2024-03-28,Customer_188,Electronics,North,Retail,1,66.68,False,66.68
1994,2024-05-09,2024-05-19,Customer_435,Electronics,West,Wholesale,14,499.67,True,6295.842000000001
1534,2023-06-01,2023-06-07,Customer_313,Food,West,Online,11,388.78,True,3848.922
375,2023-01-15,2023-01-18,Customer_149,Clothing,East,Online,16,214.32,False,3429.12
384,2022-02-04,2022-02-05,Customer_180,Clothing,North,Retail,2,151.48,True,272.664
1629,2024-11-28,2024-12-07,Customer_17,Electronics,South,Wholesale,3,283.78,True,766.2059999999999
1652,2024-12-08,2024-12-09,Customer_253,Clothing,North,Retail,3,93.92,True,253.584
1750,2023-04-26,2023-04-29,Customer_215,Clothing,South,Retail,14,476.46,False,6670.44
1461,2022-10-20,2022-10-26,Customer_462,Electronics,South,Online,15,79.01,False,1185.15
418,2023-11-30,2023-12-06,Customer_321,Clothing,East,Online,16,308.97,True,4449.168000000001
705,2023-10-24,2023-10-29,Customer_145,Clothing,West,Retail,12,488.11,False,5857.32
755,2024-06-16,2024-06-19,Customer_375,Furniture,East,Online,3,342.36,True,924.372
1062,2024-03-27,2024-04-05,Customer_438,Electronics,North,Wholesale,16,219.87,False,3517.92
792,2024-10-03,2024-10-10,Customer_463,Electronics,North,Online,4,182.74,True,657.864
1511,2024-10-05,2024-10-15,Customer_118,Food,South,Online,6,336.86,True,1819.044
1110,2024-07-09,2024-07-19,Customer_137,Electronics,North,Retail,5,258.09,False,1290.4499999999998
1149,2024-08-21,2024-08-31,Customer_375,Clothing,East,Wholesale,6,194.27,False,1165.6200000000001
971,2022-09-18,2022-09-19,Customer_346,Clothing,East,Retail,13,150.85,True,1764.945
365,2023-05-31,2023-06-10,Customer_96,Food,North,Retail,10,146.6,True,1319.4
1983,2022-10-29,2022-11-04,Customer_313,Furniture,South,Online,5,381.75,True,1717.875
660,2023-10-01,2023-10-07,Customer_438,Electronics,North,Wholesale,2,67.18,True,120.92400000000002
1898,2023-12-16,2023-12-23,Customer_203,Clothing,North,Wholesale,5,213.49,True,960.705
346,2024-10-05,2024-10-09,Customer_474,Food,South,Wholesale,11,486.58,False,5352.38
1499,2024-08-26,2024-08-30,Customer_427,Furniture,East,Online,4,30.91,False,123.64
865,2024-07-24,2024-07-27,Customer_202,Food,West,Retail,13,185.69,True,2172.573
1217,2024-03-26,2024-03-28,Customer_185,Electronics,South,Wholesale,5,256.96,True,1156.32
1519,2022-08-05,2022-08-14,Customer_305,Food,West,Online,16,232.86,False,3725.76
916,2022-01-18,2022-01-22,Customer_69,Food,South,Online,6,226.87,True,1225.098
1199,2022-02-06,2022-02-16,Customer_281,Furniture,North,Retail,18,52.64,False,947.52
459,2023-05-26,2023-06-03,Customer_339,Food,North,Online,6,248.44,False,1490.6399999999999
791,2022-05-25,2022-06-02,Customer_368,Furniture,North,Online,12,437.68,False,5252.16
1895,2022-08-30,2022-09-06,Customer_111,Food,North,Wholesale,6,77.9,True,420.66
63,2022-10-23,2022-11-02,Customer_7,Furniture,North,Retail,9,250.61,False,2255.4900000000002
88,2024-11-17,2024-11-25,Customer_95,Electronics,East,Wholesale,7,201.46,True,1269.198
815,2024-03-16,2024-03-21,Customer_159,Food,South,Online,7,278.66,False,1950.6200000000001
912,2022-10-12,2022-10-16,Customer_202,Clothing,East,Wholesale,15,45.71,True,617.085
1638,2023-07-13,2023-07-17,Customer_30,Electronics,East,Retail,14,386.89,False,5416.46
1400,2024-08-28,2024-09-01,Customer_340,Electronics,West,Retail,6,208.83,True,1127.682
1928,2023-06-24,2023-06-25,Customer_28,Food,East,Retail,4,234.88,True,845.568
1253,2023-07-26,2023-07-27,Customer_194,Electronics,West,Retail,17,172.85,False,2938.45
1279,2023-04-05,2023-04-09,Customer_420,Clothing,East,Retail,18,362.6,True,5874.12
652,2022-02-17,2022-02-19,Customer_90,Food,West,Retail,14,119.74,False,1676.36
266,2024-05-03,2024-05-07,Customer_160,Clothing,North,Wholesale,19,172.71,False,3281.4900000000002
1569,2022-05-23,2022-06-02,Customer_490,Electronics,South,Retail,4,153.61,True,552.9960000000001
811,2022-07-15,2022-07-23,Customer_136,Electronics,North,Online,17,241.55,True,3695.7150000000006
339,2024-05-10,2024-05-17,Customer_219,Food,South,Wholesale,6,62.12,False,372.71999999999997
1341,2024-12-23,2024-12-27,Customer_353,Clothing,West,Online,10,295.77,True,2661.93
1013,2024-03-31,2024-04-02,Customer_8,Clothing,South,Online,16,371.2,True,5345.28
1103,2024-09-12,2024-09-16,Customer_442,Clothing,West,Retail,3,375.42,True,1013.634
1409,2022-11-05,2022-11-06,Customer_163,Clothing,East,Online,6,430.23,True,2323.242
185,2022-12-12,2022-12-17,Customer_446,Furniture,South,Wholesale,13,483.77,True,5660.109
1974,2024-06-06,2024-06-10,Customer_352,Food,North,Online,14,415.3,False,5814.2
200,2022-02-23,2022-03-04,Customer_278,Clothing,South,Online,2,90.44,True,162.792
307,2024-09-30,2024-10-08,Customer_345,Electronics,North,Retail,7,129.67,True,816.9209999999999
1470,2022-05-10,2022-05-17,Customer_275,Furniture,East,Wholesale,15,226.82,True,3062.0699999999997
264,2023-11-17,2023-11-27,Customer_281,Food,South,Retail,10,94.31,False,943.1
1740,2022-05-29,2022-06-05,Customer_220,Food,East,Online,9,387.79,False,3490.11
372,2022-06-09,2022-06-13,Customer_171,Clothing,North,Wholesale,9,189.26,True,1533.0059999999999
479,2022-07-09,2022-07-14,Customer_164,Furniture,West,Retail,16,435.85,True,6276.240000000001
1372,2022-03-31,2022-04-09,Customer_129,Food,South,Wholesale,19,274.16,False,5209.040000000001
503,2024-08-29,2024-09-06,Customer_296,Electronics,East,Online,2,382.66,True,688.788
1122,2024-03-24,2024-03-28,Customer_341,Electronics,East,Retail,5,264.98,True,1192.41
994,2023-09-02,2023-09-04,Customer_263,Clothing,East,Online,19,22.36,True,382.356
